Date,Open,High,Low,Close,Volume,SMA_30,RSI,Daily_Return,EMA_12,EMA_26,MACD,Signal_Line,Histogram
2000-03-13,0.0033278203125324222,0.0034399779073975463,0.0032626716719502723,0.0032801698226967105,0.037943591660911935,0.0030700871970254376,56.60793495665639,-0.044594030415520125,0.003284616014036543,0.0031573838779924194,0.00012723213604412358,0.0001246899212371809,2.542214806942677e-06
2000-03-14,0.0032964506919805313,0.003362672109273797,0.003071892616973133,0.003036500957110554,0.054788084692998944,0.0030821628331613353,48.37068341778941,-0.07428544214391619,0.00324644446681716,0.0031484295875567254,9.801487926043443e-05,0.0001193549128418316,-2.134003358139718e-05
2000-03-15,0.003102838101912326,0.0032252388147153655,0.003076228378279866,0.0031055038244250446,0.05681965741242563,0.003100563774360522,50.83980024218914,0.02272446750030066,0.0032247612910645267,0.003145249901398823,7.951138966570378e-05,0.00011138620820660606,-3.187481854090228e-05
2000-03-16,0.0031612467539824775,0.003285366311150047,0.003089235199076664,0.003288794547719104,0.047965209695639714,0.0031267276360204314,58.9054685230746,0.05902125183439244,0.0032346125613190767,0.003155882838163288,7.872972315578876e-05,0.00010485491119644261,-2.6125188040653847e-05
2000-03-17,0.0032585960478549664,0.003388439332439203,0.003267006970133603,0.003407394535885534,0.038090434100393596,0.0031516695042472067,59.27019013997416,0.036061841640026904,0.00326119440356007,0.003174513334290862,8.668106926920834e-05,0.00010122014281099576,-1.4539073541787424e-05
2000-03-20,0.0033754133519952687,0.0034313885271848163,0.003362398350115788,0.0033383916685710445,0.024499182330637408,0.003168920328560518,56.542933729205295,-0.02025091799255252,0.003273070905869451,0.003186652470163468,8.641843570598301e-05,9.825980138999322e-05,-1.184136568401021e-05
2000-03-21,0.0033429623550333167,0.003792153505792906,0.003336384708522192,0.0037502576431755735,0.0677298992819548,0.0031929278477377952,53.8382222261618,0.12337257442917804,0.003346484250070393,0.003228401001497698,0.00011808324857269514,0.00010222449082653361,1.5858757746161535e-05
2000-03-22,0.0036966593209377526,0.004054140153218207,0.003681085605505407,0.004069397804680848,0.07363235981328466,0.0032266388696995272,68.1307183552521,0.08509819640952432,0.003457701720010463,0.003290697060992746,0.0001670046590177168,0.00011518052446477024,5.182413455294657e-05
2000-03-23,0.0040157420749334415,0.004260289865687657,0.00397375921930143,0.003970207708814983,0.07289814761587635,0.003259631295093183,61.464009026918184,-0.02437463738535728,0.0035365487952111587,0.0033410311830536525,0.0001955176121575062,0.00013124794200331744,6.426967015418875e-05
2000-03-24,0.004030884117434336,0.004039105526691181,0.0038176653285313536,0.003879638652782161,0.057266240089199755,0.0032885983728060974,61.134869895685966,-0.02281217071634134,0.0035893318502220823,0.0033809280326631717,0.00020840381755891056,0.00014667911711443608,6.172470044447448e-05
2000-03-27,0.0038643147180244305,0.00406702376480091,0.003865361018522446,0.003909829566522885,0.03459497850489716,0.003324034639193943,64.78410927287914,0.00778188806812552,0.0036386391911914363,0.0034201059240601874,0.0002185332671312489,0.00016104994711779865,5.748332001345025e-05
2000-03-28,0.003851331731330292,0.003972535995096952,0.003874032078012511,0.0038947359522471976,0.024293300147446625,0.0033508454972638714,65.29020435576541,-0.0038604276782097102,0.0036780386928923227,0.003455263703925892,0.00022277498896643069,0.0001733949554875251,4.938003347890559e-05
2000-03-29,0.003924886585041377,0.0038844939304436823,0.003759674405272936,0.00378476068910316,0.02927686005232938,0.003370324671124196,61.6118816968144,-0.028236898339817906,0.0036944574615401437,0.003479670888013097,0.00021478657352704683,0.00018167327909542945,3.3113294431617385e-05
2000-03-30,0.0037236988145826844,0.0038243664340090007,0.0034686286702414054,0.0034332733174393965,0.05287156378182593,0.003383694169563009,50.0,-0.09286911393783581,0.003654275285524644,0.0034762340309335634,0.00017804125459108073,0.0001809468741945597,-2.9056196034789707e-06
2000-03-31,0.0035116991285300565,0.0038093318074819745,0.0034881391329983037,0.0037804485569162974,0.05155149566607327,0.0034077735499325893,60.1754932021963,0.10112076941658432,0.003673686558046437,0.003498768440265618,0.000174918117780819,0.00017974112291181156,-4.823005130992573e-06
2000-04-03,0.003790759864313346,0.0038866412754968637,0.0036073762739207184,0.003694191633070337,0.04126949722319244,0.0034331466620879615,64.29239697003973,-0.022816584473330348,0.003676841184973191,0.0035132442323252268,0.00016359695264796421,0.00017651228885904208,-1.2915336211077866e-05
2000-04-04,0.0036912515146341005,0.0036633095914472055,0.0031672839969553177,0.0034871825704781987,0.08611245332964353,0.003448672503009406,57.82498258529427,-0.05603636279693691,0.003647662936589346,0.0035113137388550764,0.00013634919773426952,0.00016847967063408757,-3.213047289981805e-05
2000-04-05,0.0034781662930313704,0.00365901490134084,0.0034187655627203493,0.0035928452407867073,0.05871952608819351,0.0034649172168881286,56.43842580860136,0.030300297782808405,0.0036392294449274012,0.0035173531093685303,0.00012187633555887098,0.00015915900361904424,-3.728266806017326e-05
2000-04-06,0.0036220272499566447,0.0037148481664055497,0.003392747753016118,0.003413867110328179,0.03195181459422726,0.0034763999444451794,50.13364266475733,-0.04981515163156269,0.003604558316527521,0.0035096874798099856,9.487083671753547e-05,0.00014630137023874252,-5.1430533521207045e-05
2000-04-07,0.0035052094836896712,0.003624654628071564,0.0034707965508947716,0.0036402823800315348,0.02962807083541954,0.003500982452968094,55.852841614618384,0.06632222707743018,0.003610054326297369,0.003519361176122693,9.069315017467584e-05,0.0001351797262259292,-4.448657605125335e-05
2000-04-10,0.0036588005176721485,0.003654720669970868,0.0034447792043139453,0.003407394535885534,0.02554978700074331,0.0035144955663068233,42.85711269602022,-0.06397521396238037,0.0035788758970032404,0.0035110673509199408,6.78085460832996e-05,0.00012170549019740329,-5.389694411410368e-05
2000-04-11,0.0033754133519952687,0.0033841446423328375,0.003212808101305813,0.0032154790875690833,0.07009451670948423,0.003520030137220532,31.21444642371077,-0.05632322476756413,0.003522968695551832,0.0034891719240050627,3.379677154676918e-05,0.00010412374646727647,-7.032697492050728e-05
2000-04-12,0.0032196554060526282,0.0031822896199697522,0.002755373473798582,0.0028639912552566524,0.12406743933669714,0.0034958070037564345,28.09563144379736,-0.10931118590423095,0.0034215875508910353,0.0034428622448385137,-2.127469394747842e-05,7.904405838432549e-05,-0.00010031875233180391
2000-04-13,0.002960062911600489,0.003216649893239028,0.002881114025119396,0.0030214073428348675,0.06847319451685682,0.0034863908536114582,33.44430339185567,0.05496388555282383,0.0033600213650362403,0.003411643363208614,-5.162199817237371e-05,5.2910847072985655e-05,-0.00010453284524535936
2000-04-14,0.002884345074005944,0.0031479293467004763,0.002898456375661226,0.0029545605416138087,0.08709796289771117,0.003467846174672709,31.8293715693177,-0.022124392257000025,0.0032976427768174046,0.003377785376423814,-8.014259960640929e-05,2.630015773710667e-05,-0.00010644275734351597
2000-04-17,0.002890838415859697,0.0033519358427442766,0.002900624256314593,0.0033685825823117676,0.052217585082278736,0.003465761693382381,41.31053482995076,0.14012982129376717,0.003308556593047307,0.0033771036879710697,-6.854709492376283e-05,7.330707204932771e-06,-7.58778021286956e-05
2000-04-18,0.0033754133519952687,0.0034528651888713893,0.003258335910643539,0.003472088956202511,0.049698556017356225,0.0034703620227312802,44.82514418013598,0.030726981263350828,0.0033337154181481074,0.003384139633765991,-5.042421561788366e-05,-4.220277359630516e-06,-4.6203938258253146e-05
2000-04-19,0.0034684325189607993,0.003568821821743248,0.003271342731440337,0.0032737009334434164,0.06716523711776244,0.003469355658939923,47.21802338701685,-0.05713794354395674,0.0033244824205012316,0.003375958989297652,-5.1476568796420506e-05,-1.3671535646988514e-05,-3.780503314943199e-05
2000-04-20,0.0033819025347089837,0.0033798504109628646,0.0031781229370987487,0.003196072880457866,0.09446430630511078,0.003465474187193345,38.75517525394509,-0.023712628173367722,0.0033047271066484057,0.0033626340923465572,-5.79069856981515e-05,-2.251862565722111e-05,-3.538836004093039e-05
2000-04-24,0.0030812064145710463,0.0032338281949280956,0.0030979104266773633,0.0032521388905631023,0.05682117125200792,0.0034594363729641355,41.39382369854173,0.01754215632817635,0.0032966366118660517,0.00335444926258482,-5.781265071876833e-05,-2.9577430669530557e-05,-2.8235220049237776e-05
2000-04-25,0.0033278203125324222,0.0035172873754124364,0.003351559409972357,0.003521682391865103,0.04979544175062248,0.003467486791936415,50.6556996420416,0.08288191567837044,0.0033312590395582135,0.003366836901790767,-3.557786223255333e-05,-3.0777516982135114e-05,-4.800345250418215e-06
2000-04-26,0.0034835740993350234,0.003491516023619498,0.0032800179590410355,0.0032801698226967105,0.046452883952936834,0.0034756090874559537,44.34913183000273,-0.06857874796610652,0.0033233991600410593,0.00336041711815417,-3.701795811311085e-05,-3.202560520833026e-05,-4.992352904780589e-06
2000-04-27,0.0031569203240888874,0.0034571598789777547,0.0031613208200074964,0.003467772678177632,0.041004575296292534,0.0034876847159143734,50.971187949737,0.057193031343324874,0.0033456104705236085,0.0033683693818596116,-2.2758911336003083e-05,-3.0172266433864827e-05,7.413355097861744e-06
2000-04-28,0.0035008835159227513,0.003474338180666822,0.0033255420633915298,0.003375051010916395,0.03059390048891747,0.003490559931354283,44.97961688426851,-0.026738104214479197,0.003350139784430191,0.0033688643173452994,-1.872453291510822e-05,-2.788271973011351e-05,9.158186815005288e-06
2000-05-01,0.0034230022323180767,0.0033927376924367076,0.00334505623113566,0.003383676196587455,0.027433003441106052,0.003489769320044347,49.50940074647999,0.002555571943405388,0.0033552992324543856,0.003369961493585459,-1.4662261131073284e-05,-2.5238628010305466e-05,1.0576366879232183e-05
2000-05-02,0.0033667567951947202,0.0034313885271848163,0.0031932976385489137,0.003161569373881612,0.02881665281931469,0.0034838752435546994,48.898666184337095,-0.06564068480602403,0.003325494638827805,0.003354525040274063,-2.9030401446257948e-05,-2.5996982697495965e-05,-3.0334187487619835e-06
2000-05-03,0.003217492191105833,0.0032595954180935013,0.0029895122258983796,0.003064535574433513,0.06306273184976964,0.003461017841263297,54.57233263617004,-0.030691655938254958,0.003285347090459452,0.003333044339100689,-4.76972486412367e-05,-3.0337035886244112e-05,-1.7360212754992585e-05
2000-05-04,0.0030855328444646364,0.0030534457056240506,0.0029526554760507173,0.002913588376108593,0.050859670976968946,0.0034224908603108883,47.534496757521765,-0.04925614164319925,0.0032281534420977812,0.0033019735270272002,-7.382008492941902e-05,-3.903364569487909e-05,-3.478643923453992e-05
2000-05-05,0.002936264312299045,0.003036267403934983,0.002958075177684135,0.0029976890035367885,0.03525652640235577,0.0033900735701349488,50.97850007739123,0.0288649653183064,0.003192697374626859,0.0032794339326945774,-8.673655806771836e-05,-4.8574228169446945e-05,-3.816232989827141e-05
2000-05-08,0.0029806125293417,0.002999759785612524,0.0029331452448555203,0.0028941823993217106,0.021851476901220655,0.0033572250283529343,37.47153471715252,-0.0345288000499574,0.003146771993810682,0.003250896782074365,-0.00010412478826368277,-5.968434018829411e-05,-4.4440448075388657e-05
2000-05-09,0.0029189592859146917,0.0029160124110656194,0.002755373473798582,0.002732453949232299,0.041077239596242224,0.003317979174443248,31.049687449987516,-0.05588053127795778,0.0030830307561832385,0.0032124936092712488,-0.00012946285308801028,-7.364004276823735e-05,-5.582281031977293e-05
2000-05-10,0.002702629472955105,0.0027012696484922986,0.0025429126019856476,0.0025211322938046305,0.06918469912053084,0.0032721923858284956,30.845260626110473,-0.07733768230093707,0.0029965848388942215,0.003161281659977425,-0.00016469682108320336,-9.185139843123055e-05,-7.284542265197281e-05
2000-05-11,0.0026096105370529096,0.002675502425326893,0.002551587829586346,0.0026418885783888275,0.06440702139883887,0.003234096648804684,36.19765661712879,0.047897639041370565,0.002942016183431853,0.0031228080983782694,-0.0001807919149464164,-0.00010963950173426774,-7.115241321214866e-05
2000-05-12,0.002769694681825804,0.0028902412886408777,0.0027515777143807237,0.0028079293909894333,0.03834324531063522,0.003213251851256352,39.511229674542506,0.06284928666517309,0.002921387446133019,0.0030994837496828003,-0.00017809630354978121,-0.00012333086209737043,-5.476544145241078e-05
2000-05-15,0.0028410821614500556,0.0028064936847257767,0.00259060829197674,0.0025793543700032987,0.08862694087581918,0.003173215378359252,27.31057256336122,-0.08140340769238197,0.0028687669728822925,0.003060955647484319,-0.0001921886746020264,-0.00013710242459830164,-5.508625000372476e-05
2000-05-16,0.0027183142832310496,0.0028408500587357157,0.0026816641422138937,0.0027410789045790255,0.056392754650221213,0.0031414449540762084,36.501071517924345,0.06269961834500459,0.00284912265468179,0.003037261073935779,-0.00018813841925398875,-0.00014730962352943905,-4.08287957245497e-05
2000-05-17,0.0026874874304542097,0.0026561731086935016,0.002599279583028506,0.0025922916878612203,0.05066741335001873,0.003111615257988976,27.64321309462906,-0.05428053036680314,0.002809610198247856,0.003004300378670997,-0.0001946901804231408,-0.0001567857349081794,-3.790444551496141e-05
2000-05-18,0.0026658559741762657,0.002699122303439116,0.0026079545790675023,0.002570729414656572,0.04738086761687764,0.0030775447304513047,28.685749190856725,-0.008317842203335646,0.002772859308464582,0.0029721840109662246,-0.00019932470250164265,-0.00016529352842687203,-3.4031174074770616e-05
2000-05-19,0.0025360598424818636,0.0025037090868673816,0.0023564695398769426,0.0023378418008349056,0.096971224653375,0.003041677220134862,25.229860220939443,-0.0905920368335531,0.0027059335380600165,0.002925195699104645,-0.0002192621610446286,-0.00017608725495042336,-4.3174906094205245e-05
2000-05-22,0.0023456916127071793,0.0023147374467188024,0.002100652675928582,0.002197675623950144,0.09897706209990284,0.002993590328265483,26.24869224080092,-0.059955372871981605,0.0026277400128123436,0.0028713053231672744,-0.00024356531035493083,-0.00018958286603132485,-5.3982444323605983e-05
2000-05-23,0.0022332005073971315,0.0023018499358767636,0.002087645855131784,0.0020553570661612994,0.06681856785341914,0.002948522412608008,25.675681977409724,-0.06475867331732899,0.002539681097942952,0.002810864711537202,-0.00027118361359425,-0.0002059030155439099,-6.52805980503401e-05
2000-05-24,0.002083931975231541,0.002177300252901035,0.00199659000489463,0.0021200475709645932,0.08856335961336322,0.002912008028721192,30.043399993211338,0.031474095605253494,0.0024751220937924354,0.0027596930714947868,-0.0002845709777023514,-0.00022163660797559821,-6.29343697267532e-05
2000-05-25,0.00216397601165634,0.0022771561558697527,0.002100652675928582,0.002105491073036506,0.05183761134712516,0.0028867246893138536,26.74899391831225,-0.0068661185378328105,0.002418255782906908,0.0027112336642015804,-0.0002929778812946725,-0.00023590486263941308,-5.70730186552594e-05
2000-05-26,0.0021466668261319473,0.0021815949430074003,0.002074639034334986,0.0020747630429481826,0.02134434064115513,0.0028551698793176307,27.80366269175873,-0.01459423432463558,0.002365410745990181,0.0026640876922568845,-0.00029867694626670334,-0.00024845927936487116,-5.0217666901832176e-05
2000-05-30,0.0021336879985778476,0.0021214674465727186,0.001953234012759204,0.0021157352084533974,0.09323961008304207,0.0028272090348789507,32.12499956607758,0.019747877062141317,0.002326999124830676,0.0026234689897529223,-0.0002964698649222464,-0.0002580613964763462,-3.840846844590021e-05
2000-05-31,0.0021077303434696485,0.002228838827859379,0.0020247754636905256,0.0019928226274514363,0.05545417410920442,0.002781350369716939,33.86030792128085,-0.058094500914323,0.0022755873560031006,0.0025767544443972565,-0.0003011670883941559,-0.0002666825348599081,-3.448455353424778e-05
2000-06-01,0.001930341172312399,0.0021708584471096834,0.0019055383227681115,0.002169644691816534,0.11902635352768755,0.002737935560904073,36.05093645148648,0.0887294543575261,0.0022592884845897827,0.002546598166428314,-0.0002873096818385313,-0.0002708079642556328,-1.650171758289852e-05
